fg_id,fg_name,role,fg_last,fg_first,bbm_id,bbm_last,bbm_first,yh_id,yh_last,yh_first,yh_team,yh_pos,howe_id,cbs_id,bam_id
sa377589,Cameron Lamb,pit,Lamb,Cameron,,,,,,,,,,,
sa377670,Oscar Rivera,pit,Rivera,Oscar,,,,,,,,,,,
sa378376,Anthony Seratelli,bat,Seratelli,Anthony,,,,,,,,,,,
sa381319,Yunesky Sanchez,bat,Sanchez,Yunesky,,,,,,,,,,,
sa381343,Kalian Sams,bat,Sams,Kalian,,,,,,,,,,,
sa381976,Jonathan Ortiz,pit,Ortiz,Jonathan,,,,,,,,,,,
sa386157,Ronald Uviedo,pit,Uviedo,Ronald,,,,,,,,,,,
sa386802,Pat Egan,pit,Egan,Pat,,,,,,,,,,,
sa388372,Bobby Coyle,bat,Coyle,Bobby,,,,,,,,,,,
sa388375,David Kopp,pit,Kopp,David,,,,,,,,,,,
sa388376,Brad Chalk,bat,Chalk,Brad,,,,,,,,,,,
sa388377,Alan Farina,pit,Farina,Alan,,,,,,,,,,,
sa388379,Marquez Smith,bat,Smith,Marquez,,,,,,,,,SMITH19850320A,,456673
sa388380,Taylor Harbin,bat,Harbin,Taylor,,,,,,,,,,,
sa388383,Danny Payne,bat,Payne,Danny,,,,,,,,,,,
sa388384,Michael Fisher,bat,Fisher,Michael,,,,,,,,,,,
sa388392,Matt Lawson,bat,Lawson,Matt,,,,,,,,,,,
sa388399,Beau Mills,bat,Mills,Beau,,,,,,,,,,,
sa388401,Chris Kissock,pit,Kissock,Chris,,,,,,,,,,,
sa388403,Fausto Mier,bat,Mier,Fausto,,,,,,,,,,,
sa388816,Johnnie Lowe,pit,Lowe,Johnnie,,,,,,,,,,,
sa388834,Nick Schmidt,pit,Schmidt,Nick,,,,,,,,,,,
sa388849,Adrian Ortiz,bat,Ortiz,Adrian,,,,,,,,,,,
sa388851,Adam Olbrychowski,pit,Olbrychowski,Adam,,,,,,,,,,,
sa388975,Charlie Shirek,pit,Shirek,Charlie,,,,,,,,,,,
sa388992,Ty Wright,bat,Wright,Ty,,,,,,,,,,,
sa388993,Justin Friend,pit,Friend,Justin,,,,,,,,,,,
sa389180,Kyle Landis,pit,Landis,Kyle,,,,,,,,,,,
sa389182,Billy Spottiswood,pit,Spottiswood,Billy,,,,,,,,,,,
sa389184,Davis Stoneburner,bat,Stoneburner,Davis,,,,,,,,,,,
sa389188,Ryan Tatusko,pit,Tatusko,Ryan,,,,,,,,,,,
sa389194,Mike Mcdade,bat,Mcdade,Mike,6319,McDade,Mike,,,,,,MCDADE19890508A,,519005
sa389195,Marcus Walden,pit,Walden,Marcus,,,,9667,Walden,Marcus,,RP,WALDEN19880913A,,519393
sa389199,Jonathan Talley,bat,Talley,Jonathan,,,,,,,,,,,
sa389203,Adalberto Santos,bat,Santos,Adalberto,,,,,,,,,,,
sa389206,Frank Gailey,pit,Gailey,Frank,,,,,,,,,,,
sa389210,Austin Gallagher,bat,Gallagher,Austin,,,,,,,,,,,
sa389212,Andres Santiago,pit,Santiago,Andres,,,,,,,,,SANTIAGO19891026A,,519246
sa389213,Chris Jacobs,bat,Jacobs,Chris,,,,,,,,,,,
sa389214,Scott Moviel,pit,Moviel,Scott,,,,,,,,,,,
sa389215,Richard Lucas,bat,Lucas,Richard,,,,,,,,,,,
sa389222,Jason Bour,bat,Bour,Jason,,,,,,,,,,,
sa389223,Michael Antonini,pit,Antonini,Michael,,,,,,,,,ANTONINI19850806A,,502103
sa389224,Andy Reichard,pit,Reichard,Andy,,,,,,,,,,,
sa389225,Dylan Owen,pit,Owen,Dylan,,,,,,,,,,,
sa389233,Joe Dunigan,bat,Dunigan,Joe,,,,,,,,,,,
sa389235,Travis Mattair,bat,Mattair,Travis,,,,,,,,,,,
sa389243,Jake Kahaulelio,bat,Kahaulelio,Jake,,,,,,,,,,,
sa389255,Jimmy Gallagher,bat,Gallagher,Jimmy,,,,,,,,,,,
sa389264,Ben Lasater,bat,Lasater,Ben,,,,,,,,,,,
sa389281,Kevin Ahrens,bat,Ahrens,Kevin,,,,,,,,,,,
sa389283,Darin Holcomb,bat,Holcomb,Darin,,,,,,,,,,,
sa389288,Deryk Hooker,pit,Hooker,Deryk,,,,,,,,,,,
sa389310,Bryan Paukovits,pit,Paukovits,Bryan,,,,,,,,,,,
sa389390,Robbie Widlansky,bat,Widlansky,Robbie,,,,,,,,,,,
sa389395,James Simmons,pit,Simmons,James,,,,,,,,,,,
sa389397,Jaime Pedroza,bat,Pedroza,Jaime,,,,,,,,,,,
sa389398,Adam Reifer,pit,Reifer,Adam,,,,,,,,,,,519179
sa389404,Mike Tarsi,pit,Tarsi,Mike,,,,,,,,,,,
sa389414,Sergio Miranda,bat,Miranda,Sergio,,,,,,,,,,,
sa389423,Scott Savastano,bat,Savastano,Scott,,,,,,,,,,,
sa389429,Matt Rizzotti,bat,Rizzotti,Matt,,,,,,,,,,,
sa389430,Nick Derba,bat,Derba,Nick,,,,,,,,,,,
sa389431,Ben Swaggerty,pit,Swaggerty,Ben,,,,,,,,,,,
sa389444,Greg Paiml,bat,Paiml,Greg,,,,,,,,,,,
sa389445,Cale Iorg,bat,Iorg,Cale,,,,,,,,,,,
sa389661,Garrett Parcell,pit,Parcell,Garrett,,,,,,,,,,,
sa389665,Dan Rohlfing,bat,Rohlfing,Dan,,,,,,,,,,,
sa389666,Skyler Stromsmoe,bat,Stromsmoe,Skyler,,,,,,,,,,,
sa389668,Ozzie Lewis,bat,Lewis,Ozzie,,,,,,,,,,,
sa389672,Spencer Steedley,pit,Steedley,Spencer,,,,,,,,,,,
sa389676,Quincy Latimore,bat,Latimore,Quincy,,,,,,,,,LATIMORE19890203A,,518921
sa389684,Brad Suttle,bat,Suttle,Brad,,,,,,,,,,,
sa389685,Randy Boone,pit,Boone,Randy,,,,,,,,,,,
sa389690,Mark Hallberg,bat,Hallberg,Mark,,,,,,,,,,,
sa389691,Bryan Henry,pit,Henry,Bryan,,,,,,,,,,,
sa389692,Tony Thomas,bat,Thomas,Tony,,,,,,,,,,,
sa389695,Bill Rhinehart,bat,Rhinehart,Bill,,,,,,,,,,,
sa389697,Eric Berger,pit,Berger,Eric,,,,,,,,,,,
sa389701,Jeff Mandel,pit,Mandel,Jeff,,,,,,,,,,,
sa389712,Collin Delome,bat,Delome,Collin,,,,,,,,,,,
sa389728,Matt Cline,bat,Cline,Matt,,,,,,,,,,,
sa389731,Stephen Dodson,pit,Dodson,Stephen,,,,,,,,,,,
sa389746,Matt Cusick,bat,Cusick,Matt,,,,,,,,,,,
sa389750,Brad Meyers,pit,Meyers,Brad,,,,,,,,,,,455122
sa389754,Efrain Nieves,pit,Nieves,Efrain,,,,,,,,,,,
sa389763,Chris Dennis,bat,Dennis,Chris,,,,,,,,,,,
sa389764,Joe Paciorek,bat,Paciorek,Joe,,,,,,,,,,,
sa389772,Steffan Wilson,bat,Wilson,Steffan,,,,,,,,,,,
sa389775,Travis Banwart,pit,Banwart,Travis,,,,,,,,,,,
sa389777,Damon Sublett,bat,Sublett,Damon,,,,,,,,,,,
sa389801,Mike Bianucci,bat,Bianucci,Mike,,,,,,,,,BIANUCCI19860626A,,518453
sa389840,Dan Merklinger,pit,Merklinger,Dan,,,,,,,,,,,
sa389847,Will Latimer,pit,Latimer,Will,,,,,,,,,,,
sa389855,Fernando Cruz,bat,Cruz,Fernando,,,,,,,,,,,
sa389857,Hilton Richardson,bat,Richardson,Hilton,,,,,,,,,,,
sa389860,Jonathan Greene,bat,Greene,Jonathan,,,,,,,,,,,
sa389865,Ryan Eigsti,bat,Eigsti,Ryan,,,,,,,,,,,
sa389866,Ryan Curry,bat,Curry,Ryan,,,,,,,,,,,
sa389878,Brandon Waring,bat,Waring,Brandon,,,,,,,,,,,
sa389882,Matt Klinker,pit,Klinker,Matt,,,,,,,,,,,
sa389891,John Tolisano,bat,Tolisano,John,,,,,,,,,,,
sa389899,Tim Alderson,pit,Alderson,Tim,,,,,,,,,ALDERSON19881103A,,518396
sa389900,Michael Main,bat,Main,Michael,,,,,,,,,,,
sa389902,Brian Friday,bat,Friday,Brian,,,,,,,,,,,
sa389903,Cole St. Clair,pit,St. Clair,Cole,,,,,,,,,,,
sa389905,Danny Lehmann,bat,Lehmann,Danny,,,,,,,,,,,
sa389906,Bobby Bramhall,pit,Bramhall,Bobby,,,,,,,,,,,
sa389910,Wendell Fairley,bat,Fairley,Wendell,,,,,,,,,,,
sa389913,Jon Gilmore,bat,Gilmore,Jon,,,,,,,,,,,
sa389917,Beau Seabury,bat,Seabury,Beau,,,,,,,,,,,
sa389918,Mike Mitchell,bat,Mitchell,Mike,,,,,,,,,,,
sa389920,Mitch Canham,bat,Canham,Mitch,,,,,,,,,,,
sa389922,Daniel Turpen,pit,Turpen,Daniel,,,,,,,,,,,
sa389926,Justin Jackson,bat,Jackson,Justin,,,,,,,,,,,
sa389928,Michael Burgess,bat,Burgess,Michael,,,,,,,,,,,
sa389930,Kyle Lotzkar,pit,Lotzkar,Kyle,7615,Lotzkar,Kyle,,,,,,LOTZKAR19891024A,,518952
sa389931,Wes Roemer,pit,Roemer,Wes,,,,,,,,,,,
sa389935,Jared Clark,bat,Clark,Jared,,,,,,,,,,,
sa389937,Matt Wallach,bat,Wallach,Matt,,,,,,,,,,,
sa389939,Jon Bachanov,pit,Bachanov,Jon,,,,,,,,,,,
sa389941,Ryan Dent,bat,Dent,Ryan,,,,,,,,,,,
sa390181,Leroy Hunt,pit,Hunt,Leroy,,,,,,,,,,,
sa390183,Craig Heyer,pit,Heyer,Craig,,,,,,,,,,,
sa390184,Dale Mollenhauer,bat,Mollenhauer,Dale,,,,,,,,,,,
sa390187,Henry Mabee,pit,Mabee,Henry,,,,,,,,,,,
sa390191,Eammon Portice,pit,Portice,Eammon,,,,,,,,,,,
sa390200,Nick Hill,pit,Hill,Nick,,,,,,,,,HILL19850130A,,502108
sa390205,Chris Garcia,bat,Garcia,Chris,,,,,,,,,,,
sa390207,Eddie Mckiernan,pit,Mckiernan,Eddie,,,,,,,,,,,
sa390233,Lars Davis,bat,Davis,Lars,,,,,,,,,,,
sa390234,Isaiah Froneberger,pit,Froneberger,Isaiah,,,,,,,,,,,
sa390235,Cory Riordan,pit,Riordan,Cory,,,,,,,,,,,
sa390238,Parker Frazier,pit,Frazier,Parker,,,,,,,,,FRAZIER19881111A,,518691
sa390254,Mitch Lively,pit,Lively,Mitch,,,,,,,,,LIVELY19850907A,,518944
sa390259,David Mixon,pit,Mixon,David,,,,,,,,,,,
sa390262,Austin Krum,bat,Krum,Austin,,,,,,,,,,,
sa390269,Justin Henry,bat,Henry,Justin,,,,,,,,,,,
sa390279,Joey Williamson,pit,Williamson,Joey,,,,,,,,,,,
sa390280,Rian Kiniry,bat,Kiniry,Rian,,,,,,,,,,,
sa390281,Warren Schaeffer,bat,Schaeffer,Warren,,,,,,,,,,,
sa390294,Matt Kennelly,bat,Kennelly,Matt,,,,,,,,,,,
sa390301,Boomer Whiting,bat,Whiting,Boomer,,,,,,,,,,,
sa390308,Sam Runion,pit,Runion,Sam,,,,,,,,,RUNION19881109A,,519236
sa390311,Brian Rike,bat,Rike,Brian,,,,,,,,,,,
sa390314,Denny Almonte,bat,Almonte,Denny,,,,,,,,,,,
sa390327,Matt Spencer,bat,Spencer,Matt,,,,,,,,,,,
sa390330,Tim Smith,bat,Smith,Tim,,,,,,,,,,,
sa390349,Michael Watt,pit,Watt,Michael,,,,,,,,,,,
sa390351,Nevin Griffith,pit,Griffith,Nevin,,,,,,,,,,,
sa390353,Daniel Rams,bat,Rams,Daniel,,,,,,,,,,,
sa390360,Josh Horton,bat,Horton,Josh,,,,,,,,,,,
sa390364,Reid Fronk,bat,Fronk,Reid,,,,,,,,,,,
sa390367,Nick Barnese,pit,Barnese,Nick,,,,,,,,,,,
sa390369,Eric Niesen,pit,Niesen,Eric,,,,,,,,,,,
sa390372,Daniel Carroll,bat,Carroll,Daniel,,,,,,,,,,,
sa390376,Brock Huntzinger,pit,Huntzinger,Brock,,,,,,,,,HUNTZINGE19880702A,,518830
sa390377,Thomas Toledo,pit,Toledo,Thomas,,,,,,,,,,,
sa390382,Angel Morales,bat,Morales,Angel,,,,,,,,,,,
sa390383,Ryan Pope,pit,Pope,Ryan,,,,,,,,,,,
sa390391,Cody Cipriano,bat,Cipriano,Cody,,,,,,,,,,,
sa390431,Reggie Williams,bat,Williams,Reggie,,,,,,,,,,,
sa390432,Dustin Biell,bat,Biell,Dustin,,,,,,,,,,,
sa390444,Kyle Blair,pit,Blair,Kyle,,,,,,,,,,,
sa390446,Nathan Striz,pit,Striz,Nathan,,,,,,,,,,,
sa390449,James Mcowen,bat,Mcowen,James,,,,,,,,,,,
sa390455,Jay Voss,pit,Voss,Jay,,,,,,,,,,,
sa390469,A.J. Battisto,pit,Battisto,A.J.,,,,,,,,,,,
sa390596,Sawyer Carroll,bat,Carroll,Sawyer,,,,,,,,,,,
sa390604,Ramon Delgado,pit,Delgado,Ramon,,,,,,,,,,,
sa390606,Taiwan Easterling,bat,Easterling,Taiwan,,,,,,,,,,,
sa390607,Bo Greenwell,bat,Greenwell,Bo,,,,,,,,,,,
sa390612,Emmanuel Quiles,bat,Quiles,Emmanuel,,,,,,,,,,,
sa390613,Chase Weems,bat,Weems,Chase,,,,,,,,,,,
sa390616,Wynn Pelzer,pit,Pelzer,Wynn,,,,,,,,,,,
sa390620,David Mailman,bat,Mailman,David,,,,,,,,,,,
sa390625,Colby Shreve,pit,Shreve,Colby,,,,,,,,,,,
sa390627,Trevor Reckling,pit,Reckling,Trevor,,,,,,,,,,,
sa390629,Taylor Grote,bat,Grote,Taylor,,,,,,,,,,,
sa390636,Michael Olmsted,pit,Olmsted,Michael,8207,Olmsted,Michael,,,,,,,,519092
sa390637,Greg Sexton,bat,Sexton,Greg,,,,,,,,,,,
sa390638,Evan Frey,bat,Frey,Evan,,,,,,,,,,,
sa390639,Brock Bond,bat,Bond,Brock,,,,,,,,,,,
sa390642,B.J. Guinn,bat,Guinn,B.J.,,,,,,,,,,,
sa390643,Carmen Angelini,bat,Angelini,Carmen,,,,,,,,,,,
sa390645,Burundi Davis,bat,Davis,Burundi,,,,,,,,,,,
sa390646,Cody Scarpetta,pit,Scarpetta,Cody,,,,,,,,,,,519255
sa390651,Martin Viramontes,pit,Viramontes,Martin,,,,,,,,,VIRAMONTE19890712A,,519387
sa390653,Ryan Acosta,pit,Acosta,Ryan,,,,,,,,,,,
sa390658,Manuel Barreda,pit,Barreda,Manuel,,,,,,,,,,,
sa390664,Kyle Greenwalt,pit,Greenwalt,Kyle,,,,,,,,,,,
sa390666,Elliott Soto,bat,Soto,Elliott,,,,,,,,,,,
sa390671,Kentrail Davis,bat,Davis,Kentrail,,,,,,,,,,,
sa390672,Caleb Brewer,pit,Brewer,Caleb,,,,,,,,,,,
sa390673,Jake Cowan,pit,Cowan,Jake,,,,,,,,,,,
sa390675,Tanner Robles,pit,Robles,Tanner,,,,,,,,,,,
sa390676,Christopher Hernandez,pit,Hernandez,Christopher,,,,,,,,,,,
sa390686,Shawn Roof,bat,Roof,Shawn,,,,,,,,,,,
sa392067,Chris Jones,pit,Jones,Chris,,,,10312,,,,SP,JONES19880919A,1961033,518854
sa392068,Paul Demny,pit,Demny,Paul,,,,,,,,,DEMNY19890803A,,518611
sa392069,Hector Nelo,pit,Nelo,Hector,,,,,,,,,,,
sa392074,Tyler Kolodny,bat,Kolodny,Tyler,,,,,,,,,,,
sa392078,Nelvin Fuentes,pit,Fuentes,Nelvin,,,,,,,,,,,
sa392079,Daniel Mahoney,pit,Mahoney,Daniel,,,,,,,,,,,
sa392083,Jaren Matthews,bat,Matthews,Jaren,,,,,,,,,,,
sa392084,Stephen Hunt,bat,Hunt,Stephen,,,,,,,,,,,
sa392086,Brandon Efferson,pit,Efferson,Brandon,,,,,,,,,,,
sa392093,Christopher Corrigan,pit,Corrigan,Christopher,,,,,,,,,,,
sa392095,Kevin Rhoderick,pit,Rhoderick,Kevin,,,,,,,,,,,
sa392100,Terry Doyle,pit,Doyle,Terry,,,,,,,,,DOYLE19851102A,,518631
sa392101,Kyle Day,bat,Day,Kyle,,,,,,,,,,,
sa392103,Evan Chambers,bat,Chambers,Evan,,,,,,,,,,,
sa392104,Mike Solbach,pit,Solbach,Mike,,,,,,,,,,,
sa392120,Connor Hoehn,pit,Hoehn,Connor,,,,,,,,,,,
sa392127,Justin Bass,bat,Bass,Justin,,,,,,,,,,,
sa392139,Geoffrey Brown,pit,Brown,Geoffrey,,,,,,,,,,,
sa392145,Joe Becker,bat,Becker,Joe,,,,,,,,,,,
sa392146,Andrew Bowlin,pit,Bowlin,Andrew,,,,,,,,,,,
sa392149,Shaeffer Hall,pit,Hall,Shaeffer,,,,,,,,,,,
sa392161,Kevin Patterson,bat,Patterson,Kevin,,,,,,,,,,,
sa392162,Barret Loux,pit,Loux,Barret,,,,,,,,,LOUX19890406A,,518954
sa392163,Gregory Peavey,pit,Peavey,Gregory,,,,,,,,,,,
sa392165,Victor Sanchez,bat,Sanchez,Victor,,,,,,,,,,,
sa392169,Conrad Flynn,pit,Flynn,Conrad,,,,,,,,,,,
sa392170,Kyle Kaminska,pit,Kaminska,Kyle,,,,,,,,,KAMINSKA19881005A,,518870
sa392174,Timothy Sexton,pit,Sexton,Timothy,,,,,,,,,,,
sa392176,Colin Kaline,bat,Kaline,Colin,,,,,,,,,,,
sa392178,Steven Neff,pit,Neff,Steven,,,,,,,,,,,
sa392179,Justin Moore,pit,Moore,Justin,,,,,,,,,,,
sa392183,Kevin Keyes,bat,Keyes,Kevin,,,,,,,,,,,
sa392185,Michael Wing,bat,Wing,Michael,,,,,,,,,,,
sa392187,Tobias Streich,bat,Streich,Tobias,,,,,,,,,,,
sa392188,Matt Hoffman,pit,Hoffman,Matt,,,,,,,,,,,518809
sa392192,Kraig Binick,bat,Binick,Kraig,,,,,,,,,,,
sa392193,Myles Schroder,bat,Schroder,Myles,,,,,,,,,,,
sa392208,Virgil Hill,bat,Hill,Virgil,,,,,,,,,,,
sa392212,Xorge Carrillo,bat,Carrillo,Xorge,,,,,,,,,,,
sa392214,Christopher Epps,bat,Epps,Christopher,,,,,,,,,,,
sa392218,Robert Morey,pit,Morey,Robert,,,,,,,,,MOREY19881127A,,519049
sa392219,Brian Harrison,bat,Harrison,Brian,,,,,,,,,,,
sa392227,Roy Merritt,pit,Merritt,Roy,,,,,,,,,,,
sa392228,Joseph Cruz,pit,Cruz,Joseph,,,,,,,,,,,
sa392234,Ben Henry,pit,Henry,Ben,,,,,,,,,,,
sa392238,Joshua Adams,bat,Adams,Joshua,,,,,,,,,,,
sa392239,Rylan Sandoval,bat,Sandoval,Rylan,,,,,,,,,,,
sa392355,Alfredo Silverio,bat,Silverio,Alfredo,6331,Silverio,Alfredo,9293,Silverio,Alfredo,MIA,OF,,,492728
sa392358,Ron Rivas,bat,Rivas,Ron,,,,,,,,,,,
sa392360,Karexon Sanchez,bat,Sanchez,Karexon,,,,,,,,,,,
sa392362,Isaias Velasquez,bat,Velasquez,Isaias,,,,,,,,,,,
sa392364,Jose Ceballos,bat,Ceballos,Jose,,,,,,,,,,,
sa392373,Stefan Welch,bat,Welch,Stefan,,,,,,,,,,,
sa392380,Alan Schoenberger,bat,Schoenberger,Alan,,,,,,,,,,,
sa392404,Mitch Dening,bat,Dening,Mitch,,,,,,,,,,,
sa392406,Oscar Tejeda,bat,Tejeda,Oscar,,,,,,,,,,,
sa392407,Jose Gualdron,bat,Gualdron,Jose,,,,,,,,,,,
sa392408,Carlos Mendez,bat,Mendez,Carlos,,,,,,,,,,,
sa392421,Kelvin Castro,bat,Castro,Kelvin,,,,,,,,,,,
sa392461,Jonnathan Aristil,pit,Aristil,Jonnathan,,,,,,,,,,,
sa392464,Eduardo Paulino,pit,Paulino,Eduardo,,,,,,,,,,,
sa392471,Jairo Heredia,pit,Heredia,Jairo,,,,,,,,,HEREDIA19891008A,,520973
sa392739,Ivan Contreras,bat,Contreras,Ivan,,,,,,,,,,,
sa392744,Anthony Norman,bat,Norman,Anthony,,,,,,,,,,,
sa392746,Darwin Perez,bat,Perez,Darwin,,,,,,,,,,,
sa392778,Leonardo Gil,bat,Gil,Leonardo,,,,,,,,,,,
sa392831,Domnit Bolivar,bat,Bolivar,Domnit,,,,,,,,,,,
sa392832,Jose Garcia,bat,Garcia,Jose,,,,,,,,,,,
sa392846,Nelson Perez,bat,Perez,Nelson,,,,,,,,,,,
sa392849,Mayobanex Acosta,bat,Acosta,Mayobanex,,,,,,,,,,,
sa392852,Omar Luna,bat,Luna,Omar,,,,,,,,,,,
sa392874,Angel Villalona,bat,Villalona,Angel,7603,Villalona,Angel,,,,,,VILLALONA19900813A,,505830
sa392877,Jonathan Arias,pit,Arias,Jonathan,,,,,,,,,,,
sa392881,Mario Martinez,bat,Martinez,Mario,,,,,,,,,,,
sa392885,Israel Nunez,bat,Nunez,Israel,,,,,,,,,,,
sa392886,Anthony Phillips,bat,Phillips,Anthony,,,,,,,,,,,
sa392924,Jacob Julius,bat,Julius,Jacob,,,,,,,,,,,
sa392930,Edgar Garzon,bat,Garzon,Edgar,,,,,,,,,,,
sa392932,Jeudy Valdez,bat,Valdez,Jeudy,6520,Valdez,Jeudy,,,,,,,,500274
sa392938,Josue Peley,bat,Peley,Josue,,,,,,,,,,,
sa392984,Carlos Martinez,bat,Martinez,Carlos,,,,,,,,,,,
sa392986,Orlando Sandoval,bat,Sandoval,Orlando,,,,,,,,,,,
sa393001,Wang-Wei Lin,bat,Lin,Wang-Wei,,,,,,,,,,,
sa393008,Jesus Avila,bat,Avila,Jesus,,,,,,,,,,,
sa393027,Manuel Flores,pit,Flores,Manuel,,,,,,,,,,,
sa393045,Jonathan Joseph,pit,Joseph,Jonathan,,,,,,,,,JOSEPH19880517A,,503931
sa393054,Santos Rodriguez,pit,Rodriguez,Santos,7441,Rodriguez,Santos,,,,,,,,520951
sa393057,Rob Bryson,pit,Bryson,Rob,,,,,,,,,,,
sa393062,Adrian Rosario,pit,Rosario,Adrian,,,,,,,,,,,
sa393067,Nick Additon,pit,Additon,Nick,,,,,,,,,ADDITON19871216A,,502836
sa393069,Omar Javier,pit,Javier,Omar,,,,,,,,,,,
sa393077,Oswaldo Martinez,pit,Martinez,Oswaldo,,,,,,,,,,,
sa393078,Larry Suarez,pit,Suarez,Larry,,,,,,,,,,,
sa393084,Frank De Los Santos,pit,De Los Santos,Frank,8116,De Los Santos,Frank,,,,,,,,501679
sa393194,Yonata Ortega,pit,Ortega,Yonata,,,,,,,,,,,
sa393198,Luis Vasquez,pit,Vasquez,Luis,,,,,,,,,,,471174
sa393218,Ramon Benjamin,pit,Benjamin,Ramon,,,,,,,,,BENJAMIN19870614A,,501699
sa393223,Matias Carrillo,pit,Carrillo,Matias,,,,,,,,,,,
sa393235,Joseph Esposito,pit,Esposito,Joseph,,,,,,,,,,,
sa393249,Daniel Sattler,pit,Sattler,Daniel,,,,,,,,,,,
sa393252,Miguel De Los Santos,pit,De Los Santos,Miguel,6485,De Los Santos,Miguel,,,,,,,,501551
sa393254,Kennil Gomez,pit,Gomez,Kennil,,,,,,,,,,,
sa393262,Carlos Pimentel,pit,Pimentel,Carlos,,,,,,,,,PIMENTEL19891201A,,522228
sa393279,Marco Duarte,pit,Duarte,Marco,,,,,,,,,,,
sa393318,Francisco Gil,pit,Gil,Francisco,,,,,,,,,,,
sa393322,Kelvin Perez,pit,Perez,Kelvin,,,,,,,,,,,
sa393390,Carlos Guzman,bat,Guzman,Carlos,,,,,,,,,,,
sa393394,Chris Cates,bat,Cates,Chris,,,,,,,,,,,
sa393401,Alexis Lara,pit,Lara,Alexis,,,,,,,,,,,
sa393409,C.J. Retherford,bat,Retherford,C.J.,,,,,,,,,,,
sa393410,Carlos Hernandez,pit,Hernandez,Carlos,,,,,,,,,HERNANDEZ19870304A,,488957
sa393428,Luis Rojas,pit,Rojas,Luis,,,,,,,,,,,
sa393574,Eliezer Zambrano,bat,Zambrano,Eliezer,,,,,,,,,,,
sa394062,Jose Bonilla,bat,Bonilla,Jose,,,,,,,,,,,
sa394392,Edwin Contreras,pit,Contreras,Edwin,,,,,,,,,,,
sa395471,Andury Acevedo,pit,,,,,,,,,,,,,524349
sa396229,Frederick Parejo,bat,Parejo,Frederick,,,,,,,,,,,
sa396230,Luis De La Cruz,bat,De La Cruz,Luis,,,,,,,,,,,
sa396231,Romulo Ruiz,bat,Ruiz,Romulo,,,,,,,,,,,
sa396238,Rainel Rosario,bat,Rosario,Rainel,,,,,,,,,ROSARIO19890329A,,501731
sa396253,Raul Rivero,pit,Rivero,Raul,,,,,,,,,,,
sa396254,Ramon Santana,bat,Santana,Ramon,,,,,,,,,,,
sa396256,Luis Noel,pit,Noel,Luis,,,,,,,,,,,
sa396259,Cole Mccurry,pit,Mccurry,Cole,,,,,,,,,,,
sa397812,Edinson Rincon,bat,Rincon,Edinson,7501,Rincon,Edinson,,,,,,,,517054
sa397814,Tom Stuifbergen,pit,Stuifbergen,Tom,,,,,,,,,,,
sa397967,Albert Cartwright,bat,Cartwright,Albert,,,,,,,,,,,
sa399344,Zach Russell,pit,Russell,Zach,,,,,,,,,,,
sa401634,Tom Boleska,pit,Boleska,Tom,,,,,,,,,,,
sa401991,Rafael Fernandez,bat,Fernandez,Rafael,,,,,,,,,,,
sa446859,Gustavo Nunez,bat,Nunez,Gustavo,,,,,,,,,NUNEZ19880208A,,516631
sa447339,Rodolfo Aguirre,pit,Aguirre,Rodolfo,,,,,,,,,,,
sa447531,Doug Pickens,bat,Pickens,Doug,,,,,,,,,,,
sa447630,Jose Felix,bat,Felix,Jose,,,,,,,,,,,
sa447648,Dae-Eun Rhee,pit,Rhee,Dae-Eun,,,,,,,,,,,
sa447649,Geison Aguasviva,pit,Aguasviva,Geison,,,,,,,,,,,
sa450821,Luis Sierra,bat,Sierra,Luis,,,,,,,,,,,
sa454224,Humberto Sosa,bat,Sosa,Humberto,,,,,,,,,,,
sa454225,Richard Castillo,pit,Castillo,Richard,,,,,,,,,,,
sa454377,Reese Havens,bat,Havens,Reese,7733,Havens,Reese,,,,,,,,458704
sa454381,Anthony Hewitt,bat,Hewitt,Anthony,,,,,,,,,,,
sa454388,Carlos Gutierrez,pit,Gutierrez,Carlos,,,,,,,,,,,493555
sa454395,Brad Holt,pit,Holt,Brad,,,,,,,,,,,
sa454396,Zach Collier,bat,Collier,Zach,8458,Collier,Zach,,,,,,COLLIER19900908A,,543041
sa454413,Jeremy Bleich,pit,Bleich,Jeremy,,,,,,,,,BLEICH19870618A,,542946
sa454428,Cutter Dykstra,bat,Dykstra,Cutter,,,,,,,,,,,
sa454430,Jay Austin,bat,Austin,Jay,,,,,,,,,,,
sa454437,Kenneth Wilson,bat,Wilson,Kenneth,,,,,,,,,,,
sa454439,Aaron Shafer,pit,Shafer,Aaron,,,,,,,,,,,
sa454440,Dennis Raben,bat,Raben,Dennis,,,,,,,,,,,
sa454441,Cody Satterwhite,pit,Satterwhite,Cody,,,,,,,,,SATTERWHI19870127A,,489292
sa454442,Javier Rodriguez,bat,Rodriguez,Javier,,,,,,,,,,,
sa454447,Jake Jefferies,bat,Jefferies,Jake,,,,,,,,,,,
sa454449,Tyler Sample,pit,Sample,Tyler,,,,,,,,,SAMPLE19890627A,,543741
sa454458,Tim Murphy,pit,Murphy,Tim,,,,,,,,,,,
sa454459,Petey Paramore,bat,Paramore,Petey,,,,,,,,,,,
sa454460,Niko Vasquez,bat,Vasquez,Niko,,,,,,,,,,,
sa454461,Bobby Lanigan,pit,Lanigan,Bobby,,,,,,,,,,,
sa454496,Kyle Russell,bat,Russell,Kyle,,,,,,,,,,,
